Ticker,Ticker Type,Sector Description,Key,Title,Description,Year,Quarter,Month,Value Type,Value,Format,Unit,Currency Type,Source
BABA,Equity,Internet & Direct Marketing,revenuebybusinesscorecommercechinacommerceretail,Core commerce - China commerce retail revenue,,2015,Q2,,actual,"12,769",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p141104.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinesscorecommercechinacommerceretailcustomermangement,Core commerce - China commerce retail - Customer management revenue,,2015,Q2,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,revenuebybusinesscorecommercechinacommerceretailcommission,Core commerce - China commerce retail - Commission revenue,,2015,Q2,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,revenuebybusinesscorecommercechinacommercewholesale,Core commerce - China commerce wholesale revenue,,2015,Q2,,actual,790,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p141104.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinesscorecommerceinternationalcommerceretail,Core commerce - International commerce retail revenue,,2015,Q2,,actual,419,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p141104.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinesscorecommerceinternationalcommercewholesale,Core commerce - International commerce wholesale revenue,,2015,Q2,,actual,"1,198",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p141104.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinesscorecommerceothers,Core commerce - Others revenue,,2015,Q2,,actual,"1,368",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p141104.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinesscloudcomputing,Cloud computing revenue,,2015,Q2,,actual,285,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p141104.pdf
BABA,Equity,Internet & Direct Marketing,annualactiveconsumers,Annual active consumers,,2015,Q1,,actual,279,number,million,,https://www.alibabagroup.com/en/news/press_pdf/p141104.pdf
BABA,Equity,Internet & Direct Marketing,mobilemaus,Mobile MAUs,,2015,Q1,,actual,188,number,million,,https://www.alibabagroup.com/en/news/press_pdf/p141104.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinesscorecommerce,Core commerce revenue,,2015,Q1,,actual,"14,817",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p141104.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinesscloudcomputing,Cloud computing revenue,,2015,Q1,,actual,236,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p141104.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinesscorecommercechinacommerceretail,Core commerce - China commerce retail revenue,,2015,Q1,,actual,"12,639",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p141104.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinesscorecommercechinacommercewholesale,Core commerce - China commerce wholesale revenue,,2015,Q1,,actual,709,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p141104.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinesscorecommerceinternationalcommerceretail,Core commerce - International commerce retail revenue,,2015,Q1,,actual,358,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p141104.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinesscorecommerceinternationalcommercewholesale,Core commerce - International commerce wholesale revenue,,2015,Q1,,actual,"1,111",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p141104.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinessinnovationinitiativesandothers,Innovation initiatives and others revenue,,2015,Q4,,actual,1505,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p160505.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinessinnovationinitiativesandothers,Innovation initiatives and others revenue,,2015,Q3,,actual,1919,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p160128.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinessinnovationinitiativesandothers,Innovation initiatives and others revenue,,2015,Q2,,actual,1368,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p151027.pdf
BABA,Equity,Internet & Direct Marketing,revenuebybusinessinnovationinitiativesandothers,Innovation initiatives and others revenue,,2015,Q1,,actual,718,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p150812.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2019,Q3,,actual,"40,368",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2019,Q3,,actual,"-1,233",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2019,Q3,,actual,"-7,097",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2019,Q3,,actual,"-2,549",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2019,Q2,,actual,"24,290",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2019,Q2,,actual,"-1,165",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2019,Q2,,actual,"-4,805",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2019,Q2,,actual,"-2,201",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2019,Q1,,actual,"23,022",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2019,Q1,,actual,"-2,074",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2019,Q1,,actual,"-4,290",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2019,Q1,,actual,"-3,775",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2018,Q4,,actual,"18,660",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2018,Q4,,actual,"-1,063",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2018,Q4,,actual,"-3,541",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2018,Q4,,actual,"-2,019",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2018,Q3,,actual,"35,439",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2018,Q3,,actual,-793,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2018,Q3,,actual,"-3,828",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2018,Q3,,actual,"-1,814",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2018,Q2,,actual,"23,836",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2018,Q2,,actual,-697,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2018,Q2,,actual,"-3,383",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2018,Q2,,actual,"-1,456",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2018,Q1,,actual,"24,808",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2018,Q1,,actual,-532,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2018,Q1,,actual,"-3,388",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2018,Q1,,actual,"-1,612",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2017,Q4,,actual,"16,500",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2017,Q4,,actual,-505,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2017,Q4,,actual,"-2,586",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2017,Q4,,actual,"-1,888",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2017,Q3,,actual,"27,439",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2017,Q3,,actual,-339,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2017,Q3,,actual,"-3,196",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2017,Q3,,actual,"-1,450",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2017,Q2,,actual,"15,559",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2017,Q2,,actual,-398,currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2017,Q2,,actual,"-2,247",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2017,Q2,,actual,"-1,888",currency,million,RMB,https://www.alibabagroup.com/en/news/press_pdf/p181102.pdf
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2017,Q1,,actual,14682,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2017,Q1,,actual,-439,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2017,Q1,,actual,-1853,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2017,Q1,,actual,-1572,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2016,Q4,,actual,10733,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2016,Q4,,actual,-607,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2016,Q4,,actual,-838,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2016,Q4,,actual,-1971,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2016,Q3,,actual,18928,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2016,Q3,,actual,-712,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2016,Q3,,actual,-1019,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2016,Q3,,actual,-2363,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2016,Q2,,actual,10529,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2016,Q2,,actual,-733,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2016,Q2,,actual,-1201,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2016,Q2,,actual,-1448,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2016,Q1,,actual,27241,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2016,Q1,,actual,1243,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2016,Q1,,actual,3135,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2016,Q1,,actual,-1572,currency,million,RMB,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2015,Q4,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2015,Q4,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2015,Q4,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2015,Q4,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2015,Q3,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2015,Q3,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2015,Q3,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2015,Q3,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2015,Q2,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2015,Q2,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2015,Q2,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2015,Q2,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscorecommerce,Core commerce EBIT,,2015,Q1,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinesscloudcomputing,Cloud computing EBIT,,2015,Q1,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessdigitalmediaandentertainment,Digital media and entertainment EBIT,,2015,Q1,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,ebitbybusinessinnovationinitiativesandothers,Innovation initiatives and others EBIT,,2015,Q1,,actual,,,,,
BABA,Equity,Internet & Direct Marketing,annualactiveconsumers,Annual active consumers,,2019,Q4,,consensus,659,number,million,,factset
BABA,Equity,Internet & Direct Marketing,grossmerchandisevaluegrowth,Gross merchandise value (GMV) growth Y/Y,,2019,Q4,,consensus,27,percentage,,,factset
BABA,Equity,Internet & Direct Marketing,grossmerchandisevaluegrowth,Gross merchandise value (GMV) growth Y/Y,,2020,Q1,,consensus,30,percentage,,,factset
BABA,Equity,Internet & Direct Marketing,websitetrafficdataalibaba,alibaba,,2018,Q3,JUL,actual,114520737,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdataalibaba,alibaba,,2018,Q3,AUG,actual,126711927,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdataalibaba,alibaba,,2018,Q3,SEP,actual,131701120,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdataalibaba,alibaba,,2018,Q4,OCT,actual,108606868,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdataalibaba,alibaba,,2018,Q4,NOV,actual,109464208,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdataalibaba,alibaba,,2018,Q4,DEC,actual,104940633,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdataaliexpress,aliexpress,,2018,Q3,JUL,actual,558247661,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdataaliexpress,aliexpress,,2018,Q3,AUG,actual,579570191,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdataaliexpress,aliexpress,,2018,Q3,SEP,actual,535395730,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdataaliexpress,aliexpress,,2018,Q4,OCT,actual,598999821,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdataaliexpress,aliexpress,,2018,Q4,NOV,actual,748952821,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdataaliexpress,aliexpress,,2018,Q4,DEC,actual,653442881,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdatataobao,taobao,,2018,Q3,JUL,actual,683022593,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdatataobao,taobao,,2018,Q3,AUG,actual,830920271,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdatataobao,taobao,,2018,Q3,SEP,actual,803053619,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdatataobao,taobao,,2018,Q4,OCT,actual,1035215217,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdatataobao,taobao,,2018,Q4,NOV,actual,909236670,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdatataobao,taobao,,2018,Q4,DEC,actual,696112568,number,,,https://similarweb.com
BABA,Equity,Internet & Direct Marketing,websitetrafficdatatmall,tmall,,2018,Q3,JUL,actual,555735461,number,,,https://www.similarweb.com/website/tmall.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdatatmall,tmall,,2018,Q3,AUG,actual,358087886,number,,,https://www.similarweb.com/website/tmall.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdatatmall,tmall,,2018,Q3,SEP,actual,448013728,number,,,https://www.similarweb.com/website/tmall.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdatatmall,tmall,,2018,Q4,OCT,actual,425499201,number,,,https://www.similarweb.com/website/tmall.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdatatmall,tmall,,2018,Q4,NOV,actual,541958486,number,,,https://www.similarweb.com/website/tmall.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdatatmall,tmall,,2018,Q4,DEC,actual,344170723,number,,,https://www.similarweb.com/website/tmall.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdata1688,1688,,2018,Q3,JUL,actual,86369536,number,,,https://www.similarweb.com/website/1688.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdata1688,1688,,2018,Q3,AUG,actual,82872195,number,,,https://www.similarweb.com/website/1688.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdata1688,1688,,2018,Q3,SEP,actual,80709572,number,,,https://www.similarweb.com/website/1688.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdata1688,1688,,2018,Q4,OCT,actual,73687628,number,,,https://www.similarweb.com/website/1688.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdata1688,1688,,2018,Q4,NOV,actual,64967652,number,,,https://www.similarweb.com/website/1688.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdata1688,1688,,2018,Q4,DEC,actual,67725723,number,,,https://www.similarweb.com/website/1688.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdataalimama,alimama,,2018,Q3,JUL,actual,6111243,number,,,https://www.similarweb.com/website/alimama.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdataalimama,alimama,,2018,Q3,AUG,actual,6261016,number,,,https://www.similarweb.com/website/alimama.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdataalimama,alimama,,2018,Q3,SEP,actual,5796557,number,,,https://www.similarweb.com/website/alimama.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdataalimama,alimama,,2018,Q4,OCT,actual,6155340,number,,,https://www.similarweb.com/website/alimama.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdataalimama,alimama,,2018,Q4,NOV,actual,6337252,number,,,https://www.similarweb.com/website/alimama.com#overview
BABA,Equity,Internet & Direct Marketing,websitetrafficdataalimama,alimama,,2018,Q4,DEC,actual,5894543,number,,,https://www.similarweb.com/website/alimama.com#overview
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalue,Gross merchandise sales (GMS),,2018,Q1,,actual,861,currency,million,USD,https://s22.q4cdn.com/941741262/files/doc_financials/quarterly/2018/q3/10Q-2018-Q3.pdf
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalue,Gross merchandise sales (GMS),,2018,Q2,,actual,902,currency,million,USD,https://s22.q4cdn.com/941741262/files/doc_financials/quarterly/2018/q3/10Q-2018-Q3.pdf
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalue,Gross merchandise sales (GMS),,2018,Q3,,actual,923,currency,million,USD,https://s22.q4cdn.com/941741262/files/doc_financials/quarterly/2018/q3/10Q-2018-Q3.pdf
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalue,Gross merchandise sales (GMS),,2017,Q1,,actual,719,currency,million,USD,https://s22.q4cdn.com/941741262/files/doc_financials/quarterly/2018/q3/10Q-2018-Q3.pdf
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalue,Gross merchandise sales (GMS),,2017,Q2,,actual,749,currency,million,USD,https://s22.q4cdn.com/941741262/files/doc_financials/quarterly/2018/q3/10Q-2018-Q3.pdf
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalue,Gross merchandise sales (GMS),,2017,Q3,,actual,766,currency,million,USD,https://s22.q4cdn.com/941741262/files/doc_financials/quarterly/2018/q3/10Q-2018-Q3.pdf
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalue,Gross merchandise sales (GMS),,2017,Q4,,actual,"1,019",currency,million,USD,https://s22.q4cdn.com/941741262/files/doc_financials/quarterly/2018/q3/10Q-2018-Q3.pdf
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalue,Gross merchandise sales (GMS),,2016,Q4,,actual,865,currency,million,USD,https://s22.q4cdn.com/941741262/files/doc_financials/quarterly/2018/q3/10Q-2018-Q3.pdf
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalue,Gross merchandise sales (GMS),,2016,Q3,,actual,677,currency,million,USD,https://s22.q4cdn.com/941741262/files/doc_financials/quarterly/2018/q3/10Q-2018-Q3.pdf
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalueperactivebuyer,Gross merchandise sales (GMS)per active buyer,,2018,Q1,,actual,98,currency,,USD,https://s22.q4cdn.com/941741262/files/doc_presentations/etsy-3q-2018-earnings-presentation.pdf
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalueperactivebuyer,Gross merchandise sales (GMS)per active buyer,,2018,Q2,,actual,99,currency,,USD,https://s22.q4cdn.com/941741262/files/doc_presentations/etsy-3q-2018-earnings-presentation.pdf
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalueperactivebuyer,Gross merchandise sales (GMS)per active buyer,,2018,Q3,,actual,100,currency,,USD,https://s22.q4cdn.com/941741262/files/doc_presentations/etsy-3q-2018-earnings-presentation.pdf
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalueperactivebuyer,Gross merchandise sales (GMS)per active buyer,,2017,Q1,,actual,99,currency,,USD,https://s22.q4cdn.com/941741262/files/doc_presentations/etsy-3q-2018-earnings-presentation.pdf
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalueperactivebuyer,Gross merchandise sales (GMS)per active buyer,,2017,Q2,,actual,98,currency,,USD,https://s22.q4cdn.com/941741262/files/doc_presentations/etsy-3q-2018-earnings-presentation.pdf
ETSY,Equity,Internet & Direct Marketing,grossmerchandisevalueperactivebuyer,Gross merchandise sales (GMS)per active buyer,,2017,Q3,,actual,98,currency,,USD,https://s22.q4cdn.com/941741262/files/doc_presentations/etsy-3q-2018-earnings-presentation.pdf
